Status,Action needed,Product,Category,Photos,Price,Size of first photo,Edit link
"Complete","","92.5 Pure Silver Gold-Plated Dangle Earrings with Shimmering White CZ and Pink Bead Drops","Jewellery / Womens / earrings","3","5100","2048x2048","https://www.sreerasthusilvers.com/admin/products/l7wz5sfyaIbct0QoCYsw"
"Complete","","92.5 Pure Silver Gold-Plated Flower Studs with Shimmering CZ Stoness","Jewellery / Womens / earrings","3","4950","2048x2048","https://www.sreerasthusilvers.com/admin/products/71MpAifXJUfHaiWK8nYc"
"Complete","","92.5 Pure Silver Gold-Plated Goddess Lakshmi Studs with Kemp Ruby Stones","Jewellery / Womens / earrings","4","3800","2048x2048","https://www.sreerasthusilvers.com/admin/products/DOxS9BxILAOmQFegnUk3"
"Complete","","92.5 Pure Silver Gold-Plated Goddess Lakshmi Studs with Shimmering CZ Halo","Jewellery / Womens / earrings","3","8800","2048x2048","https://www.sreerasthusilvers.com/admin/products/7J5G6xdLqLUvD7u9awQn"
"Complete","","92.5 Pure Silver Gold-Plated Jhumka-Style Chandelier Drops with Ruby Kemp and Pearl Hangings","Jewellery / Womens / earrings","4","7300","2048x2048","https://www.sreerasthusilvers.com/admin/products/8FJ8j4dYYQvwFFhc292Y"
"Complete","Same name as another product - check they are two different pieces","92.5 Pure Silver Gold-Plated Lakshmi Chandelier Drops with Ruby Kemp and CZ Borders","Jewellery / Womens / earrings","3","10799.98","2048x2048","https://www.sreerasthusilvers.com/admin/products/WJXJ73rLvRSQK5SCqycU"
"Complete","Same name as another product - check they are two different pieces","92.5 Pure Silver Gold-Plated Lakshmi Chandelier Drops with Ruby Kemp and CZ Borders","Jewellery / Womens / earrings","3","6000","2048x2048","https://www.sreerasthusilvers.com/admin/products/lZIHRinNQbq0VIH4kMxg"
"Complete","","92.5 Pure Silver Gold-Plated Rhombus Dangle Earrings with Emerald Green and White CZ Stones","Jewellery / Womens / earrings","3","5200","2048x2048","https://www.sreerasthusilvers.com/admin/products/GmuDRtERhdhso4FTYQtU"
"Complete","","92.5 Pure Silver Gold-Plated Round Flower Studs with Emerald Green and CZ Stones","Jewellery / Womens / earrings","4","6100","2048x2048","https://www.sreerasthusilvers.com/admin/products/9XWRdOxcPnEIhtCvFGFP"
"Complete","","92.5 Pure Silver Gold-Plated Traditional Drops with Ruby Pink Kemp and CZ Cluster Stones","Jewellery / Womens / earrings","3","6500","2048x2048","https://www.sreerasthusilvers.com/admin/products/a1VHJuials1pnffEnkrB"
"Complete","","92.5 Pure Silver Gold-Plated Traditional Peacock Studs with Shimmering CZ Accents","Jewellery / Womens / earrings","3","5700","2048x2048","https://www.sreerasthusilvers.com/admin/products/txcWPCE8jI1vCJsM1Tr7"
"Complete","","92.5 Pure Silver Rose Gold Designer Stud Earrings with Sparkling CZ Stones","Jewellery / Womens / earrings","3","3450","2048x2048","https://www.sreerasthusilvers.com/admin/products/C7BBkxfTbJgZWRdFS7Sp"
"Complete","","92.5 Pure Silver Rose Gold Pendant Set with Icy Blue Stone and CZ Accents","Jewellery / Womens / earrings","3","13600","2048x2048","https://www.sreerasthusilvers.com/admin/products/rNNLQtnb5JYtFnWR20Pk"
"Complete","","92.5 Pure Silver Rose Gold Plated Flower Tops with Shimmering CZ and Emerald-Green Accents","Jewellery / Womens / earrings","4","4200","2048x2048","https://www.sreerasthusilvers.com/admin/products/4fE6XhQDfO270vXCE3lV"
"Complete","","92.5 Pure Sterling Silver Bow Knot Halo Stud Earrings | Gold-Plated CZ Designer Earrings for Women","Jewellery / Womens / earrings","4","3100","2048x2048","https://www.sreerasthusilvers.com/admin/products/Cavdue2OwXSldwtqPee2"
"Complete","","92.5 Pure Sterling Silver Gold-Plated Floral Drop Earrings | CZ Stone Elegant Designer Earrings for Women","Jewellery / Womens / earrings","3","2600","2048x2048","https://www.sreerasthusilvers.com/admin/products/aM6tZUm20zdWIDqbVlFE"
"Complete","","92.5 Pure Sterling Silver Gold-Plated Floral Drop Stud Earrings | CZ Stone Designer Earrings for Women","Jewellery / Womens / earrings","5","2650","2048x2048","https://www.sreerasthusilvers.com/admin/products/NX9eJd5YSWrgUYeF5ptm"
"Complete","","92.5 Pure Sterling Silver Gold-Plated Star Tassel Stud Earrings | CZ Stone Celestial Designer Earrings for Women","Jewellery / Womens / earrings","3","3100","2048x2048","https://www.sreerasthusilvers.com/admin/products/oSGrhJGIwaoKPqqA4gsx"
"Complete","","92.5 Pure Sterling Silver Heart Halo Stud Earrings | Gold-Plated CZ Heart Designer Earrings for Women","Jewellery / Womens / earrings","4","3000","2048x2048","https://www.sreerasthusilvers.com/admin/products/RcyXR2CKcTA6zz5wGHnI"
"Complete","","92.5 Silver Baguette Hoop Drops","Jewellery / Womens / earrings","3","11150","2048x2048","https://www.sreerasthusilvers.com/admin/products/1nGbmhKwaBdQYvC5SU2K"
"Complete","","92.5 Silver Cascade Drop Earrings","Jewellery / Womens / earrings","3","12000","2048x2048","https://www.sreerasthusilvers.com/admin/products/TR4fAeMgSOvoR9Iw1Gsr"
"Complete","","92.5 Silver Gold polish Navaratna-Style Studs","Jewellery / Womens / earrings","3","7800","2048x2048","https://www.sreerasthusilvers.com/admin/products/Jcaua5BrPhsfzwGxAoOe"
"Complete","","92.5 Silver Multi-Gem Cutout Drops","Jewellery / Womens / earrings","3","6600","2048x2048","https://www.sreerasthusilvers.com/admin/products/T1vOJCggcukme8hlOlDB"
"Complete","","92.5 Silver Ombré Heart Studs","Jewellery / Womens / earrings","3","3700","2048x2048","https://www.sreerasthusilvers.com/admin/products/K9RP61mfCJ1IfDUtwqWT"
"Complete","","92.5 Silver Traditional Emerald-Green Pear Studs","Jewellery / Womens / earrings","4","6200","2048x2048","https://www.sreerasthusilvers.com/admin/products/A8EzTywZs9GF4aSKw6yh"
"Complete","","92.5 Sterling Silver Dual-Tone Beaded Drop Earrings","Jewellery / Womens / earrings","4","5900","2048x2048","https://www.sreerasthusilvers.com/admin/products/Jfm9RRGQHgr4aWblHLH4"
"Complete","","92.5 Sterling Silver Rose Gold Crystal Heart Stud Earrings","Jewellery / Womens / earrings","3","5100","2048x2048","https://www.sreerasthusilvers.com/admin/products/bXMetv3MQOC0GDRqSlZF"
"Complete","","92.5 Sterling Silver Rose Gold Temple Bell Drop Earrings","Jewellery / Womens / earrings","3","6100","2048x2048","https://www.sreerasthusilvers.com/admin/products/NTOF67PWNgr3hYP59gk0"
"Complete","","Antique Goddess Lakshmi Nakshi Coin Studs with Emerald-Green Beads – 92.5 Pure Sterling Silver in Gold Polish","Jewellery / Womens / earrings","4","13400","2048x2048","https://www.sreerasthusilvers.com/admin/products/2hVFffg7cpshaLM8kbHu"
"Complete","","Classic Goddess Lakshmi Carved Nakshi Silver Jhumka Earrings","Jewellery / Womens / earrings","3","14199.99","2048x2048","https://www.sreerasthusilvers.com/admin/products/mNoMeWWzrXueKbkvQAjo"
"Complete","","Crystal-Crusted Eiffel Tower Earrings ✨","Jewellery / Womens / earrings","4","4900","2048x2048","https://www.sreerasthusilvers.com/admin/products/ljJ4tHTJJHI044JZEXNj"
"Complete","","Crystal-Shimmering Bear Silhouette Earrings","Jewellery / Womens / earrings","4","2350","2048x2048","https://www.sreerasthusilvers.com/admin/products/slZfZ5kCpqHyLdUo7QLs"
"Complete","","Divine Goddess Lakshmi Carved Nakshi Silver Jhumka Earrings","Jewellery / Womens / earrings","3","14000","2048x2048","https://www.sreerasthusilvers.com/admin/products/nthua0SX3bew2CqnxIPT"
"Complete","","Divine Peacock Motif Carved Nakshi Silver Jhumka Earrings","Jewellery / Womens / earrings","3","12650","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZjrmLc3GQoHsGWtgi7Co"
"Complete","","Heritage Emerald & Pearl Floral Chakra Tops – 92.5 Sterling Silver","Jewellery / Womens / earrings","3","7549.98","2048x2048","https://www.sreerasthusilvers.com/admin/products/7z4NSIFNpyygkoRw6tUr"
"Complete","","Heritage Red Coral & CZ Oval Center Tops – 92.5 Sterling Silver","Jewellery / Womens / earrings","4","10150","2048x2048","https://www.sreerasthusilvers.com/admin/products/1O0wDVF7kRoqStCxFTNp"
"Complete","","Royal Blue Sapphire Oval Halo Stud Earrings in 92.5 Sterling Silver","Jewellery / Womens / earrings","3","5550","2048x2048","https://www.sreerasthusilvers.com/admin/products/Tq10mUs7NXS137WeyTvG"
"Complete","","Royal Emerald Floral Mandala Stud Earrings – 92.5 Pure Sterling Silver in Gold Polish","Jewellery / Womens / earrings","3","5350","2048x2048","https://www.sreerasthusilvers.com/admin/products/bxBG2L2rZ3g7GyLSSLRh"
"Complete","","Royal Imperial Red Sunburst Stud Earrings – 92.5 Pure Sterling Silver in Gold Polish","Jewellery / Womens / earrings","4","6100","2048x2048","https://www.sreerasthusilvers.com/admin/products/XXh8rdTbT8ilMXQjZgod"
"Complete","","Royal Pagadam (Coral) Style Shimmering Cubic Zirconia Drop Earrings","Jewellery / Womens / earrings","3","11150","2048x2048","https://www.sreerasthusilvers.com/admin/products/Sy849UvChlZCRqdGZGiB"
"Complete","","Royal Temple Style Gaja Motif & Faceted Ruby Bead Hanging Jhumkis","Jewellery / Womens / earrings","3","11600","2048x2048","https://www.sreerasthusilvers.com/admin/products/JLgCBrUuAH9rOuJxvnNv"
"Complete","","Serpentine Shimmer 925 Silver Contemporary Drop Earrings","Jewellery / Womens / earrings","5","2900","2048x2048","https://www.sreerasthusilvers.com/admin/products/mWUEXOB63i5VOdFo2kCA"
"Complete","","Silver Gold Polish Antique Floral Nakshi Jhumkas with Ruby Beads","Jewellery / Womens / earrings","3","10900","2048x2048","https://www.sreerasthusilvers.com/admin/products/Hvw7LULeH4EmDSUXLlvt"
"Complete","","Silver Gold Polish Antique Mango Nakshi Jhumkas with Ruby Beads","Jewellery / Womens / earrings","3","9400","2048x2048","https://www.sreerasthusilvers.com/admin/products/lqd9PjiWwzYNr8Q8ELfH"
"Complete","","Silver Gold Polish Antique Teardrop Emerald Nakshi Jhumkas","Jewellery / Womens / earrings","3","13500","2048x2048","https://www.sreerasthusilvers.com/admin/products/xvfmD2vOIBlScvOefsZj"
"Complete","","Silver Gold Polish Lakshmi CZ Stud Jhumkas with Ruby Drops","Jewellery / Womens / earrings","3","27900","2048x2048","https://www.sreerasthusilvers.com/admin/products/VEFzxj1En0fRy32a4qOm"
"Complete","","Silver Gold Polish Lakshmi Stud Ruby & CZ Jhumkas","Jewellery / Womens / earrings","4","12000","2048x2048","https://www.sreerasthusilvers.com/admin/products/i7cahMlcbdFOMBSr3Rsm"
"Complete","","Silver Gold Polish Royal CZ Chandbali Earrings with Ruby Drops","Jewellery / Womens / earrings","3","16250","2048x2048","https://www.sreerasthusilvers.com/admin/products/oulk264XhgOzWla2XZ5a"
"Complete","","Silver Ombré Heart Studs","Jewellery / Womens / earrings","4","3750","2048x2048","https://www.sreerasthusilvers.com/admin/products/3G8IJi2SYosiraLmfabB"
"Complete","","92.5 Pure Silver Rose Gold Star Drop Earrings | Sparkling CZ Stone Ear Climbers for Women","Jewellery / Womens / kaans","4","1350","2048x2048","https://www.sreerasthusilvers.com/admin/products/LN3JDgVjC6kW3YIT7G92"
"Complete","","92.5 Pure Sterling Silver Floral Square Stud Earrings | CZ Stone Designer Studs for Women","Jewellery / Womens / kaans","3","2700","2048x2048","https://www.sreerasthusilvers.com/admin/products/TW4P4U8l2FUM0jB8sDqM"
"Complete","","Cascading Heart Solitaire Kaan Earrings – 92.5 Sterling Silver","Jewellery / Womens / kaans","4","1500","2048x2048","https://www.sreerasthusilvers.com/admin/products/afo5RMrHnlkLx1KLaejq"
"Complete","","Dual-Tone Blossom Branch Ear Climbers – 92.5 Pure Sterling Silver in gold polish","Jewellery / Womens / kaans","3","3400","2048x2048","https://www.sreerasthusilvers.com/admin/products/PVLwVKaoJxytkXmLw6us"
"Complete","","Enchanted Halo Leaf Vine 92.5 Sterling Silver Gold-Plated Kaans","Jewellery / Womens / kaans","5","2250","2048x2048","https://www.sreerasthusilvers.com/admin/products/qrf0nAVj4CiCi0F3j54r"
"Complete","","Enchanted Vine Leaf Ear Climbers – 92.5 Pure Sterling Silver","Jewellery / Womens / kaans","3","2700","2048x2048","https://www.sreerasthusilvers.com/admin/products/8oMbQogxA55xbDlu3UCI"
"Complete","","Graceful Entwined Ribbon Pavé Kaan Earrings","Jewellery / Womens / kaans","3","1200","2048x2048","https://www.sreerasthusilvers.com/admin/products/WuPSo3LyXchukTjVBrMy"
"Complete","","Radiant Emerald Green & White 92.5 Sterling Silver Ear Climbers","Jewellery / Womens / kaans","4","2100","2048x2048","https://www.sreerasthusilvers.com/admin/products/xZttI4gXtU5SFvxDLw3P"
"Complete","","Radiant Round & Marquise Leaf 92.5 Sterling Silver Gold-Plated Kaans","Jewellery / Womens / kaans","3","2100","2048x2048","https://www.sreerasthusilvers.com/admin/products/YMOETTcamx7Rt3XDaTQ3"
"Complete","","Radiant Ruby Pink & White 92.5 Sterling Silver Ear Climbers","Jewellery / Womens / kaans","4","2200","2048x2048","https://www.sreerasthusilvers.com/admin/products/ryWZ0A3gXV87McYIrLWC"
"Complete","Same name as another product - check they are two different pieces","Shimmering Marquise Leaf Branch 92.5 Pure Silver Ear Cuffs","Jewellery / Womens / kaans","3","3400","2048x2048","https://www.sreerasthusilvers.com/admin/products/Jg0HitZ2c2viZPzYDtbi"
"Complete","","92.5 Pure Silver Rose Gold Floral Ruby CZ Open Kada for Women | Adjustable Designer Bracelet","Jewellery / Womens / kada","3","3800","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZfhtnBQjmem2dT1FuuWG"
"Complete","","92.5 Pure Silver Rose Gold Panther Lock Kada for Women | Designer CZ Bracelet","Jewellery / Womens / kada","3","12900","2048x2048","https://www.sreerasthusilvers.com/admin/products/AIm4ExVBx5XGt4C67P1o"
"Complete","","92.5 Pure Silver Gold Polish Dual Layer Kante Necklace with Grey Crystal Beads","Jewellery / Womens / kante","3","4550","2048x2048","https://www.sreerasthusilvers.com/admin/products/UVFS2bpglxxYHEsyZOyB"
"Complete","","92.5 Pure Silver Gold Polish Premium Designer Kante Necklace | Elegant Traditional Silver Choker","Jewellery / Womens / kante","4","14750","2048x2048","https://www.sreerasthusilvers.com/admin/products/rhbohIQQkqbrulHWFaJn"
"Complete","","92.5 Sterling Silver Double-Layer Diamond Sparkle Necklace Set","Jewellery / Womens / Necklace","4","24250","2048x2048","https://www.sreerasthusilvers.com/admin/products/m3QiN1pkUUu2TyvcMhUr"
"Complete","","92.5 Sterling Silver Teardrop Sparkle Necklace Set with Matching Earrings & Bracelet","Jewellery / Womens / Necklace","3","17400","2048x2048","https://www.sreerasthusilvers.com/admin/products/Cnsif3giUypwHlfN2Fzy"
"Complete","","Avant-Garde Diamond-Cut White CZ Abstract Festive Silver Set","Jewellery / Womens / Necklace","3","12900","2048x2048","https://www.sreerasthusilvers.com/admin/products/9BJEJRalw0cjJZ9swQrR"
"Complete","","Blossom Pearl Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Necklace","3","13200","2048x2048","https://www.sreerasthusilvers.com/admin/products/OqLWOr5zDKzNKVSuB0mS"
"Complete","Same name as another product - check they are two different pieces","CZ Clover Silver neclace Set with Hanging Pearl Drops","Jewellery / Womens / Necklace","3","10500","2048x2048","https://www.sreerasthusilvers.com/admin/products/8GXI2xvwweUxKUN4DChc"
"Complete","Same name as another product - check they are two different pieces","CZ Clover Silver neclace Set with Hanging Pearl Drops","Jewellery / Womens / Necklace","3","14000","2048x2048","https://www.sreerasthusilvers.com/admin/products/RsltL9g012Zrq4vF6KVp"
"Complete","Same name as another product - check they are two different pieces","Divine Lakshmi Circular Motif CZ Silver Kante Necklace","Jewellery / Womens / Necklace","3","26500","2048x2048","https://www.sreerasthusilvers.com/admin/products/t0opBnC7hqELFnUKJFTj"
"Complete","","Double Teardrop Emerald Diamond Style Delicate Long Necklace","Jewellery / Womens / Necklace","3","21450","2048x2048","https://www.sreerasthusilvers.com/admin/products/kG8tU5E1g7vxzqmWNBNF"
"Complete","Same name as another product - check they are two different pieces","Elegant Gold-Polished Silver Twin-Strand Ruby Step Necklace","Jewellery / Womens / Necklace","3","18400","2048x2048","https://www.sreerasthusilvers.com/admin/products/JYfaA6T5RCtmhB5tRrzY"
"Complete","","Elegant Rose Gold Orchid Enamel Silver Necklace Set","Jewellery / Womens / Necklace","4","17500","2048x2048","https://www.sreerasthusilvers.com/admin/products/gjwBtpipgQJAkFplY7I3"
"Complete","","Elegant Single Line CZ Floral Cluster Chain Silver Gold-Polish necklace","Jewellery / Womens / Necklace","3","20400","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZmTB09kQcPkYqHQywY74"
"Complete","","Elegant Teardrop Halo CZ Rose Gold Polish Necklace Set","Jewellery / Womens / Necklace","3","7900","2048x2048","https://www.sreerasthusilvers.com/admin/products/suotL3qN0Ond52YygFIE"
"Complete","","Elite Rose Gold Interlocking Infinity Scroll CZ Choker Set","Jewellery / Womens / Necklace","3","17300","2048x2048","https://www.sreerasthusilvers.com/admin/products/5y4Fp4ygvoKDDjT3gfET"
"Complete","","Elite Rose Gold Polish Matte & Magenta Textured Enamel Set","Jewellery / Womens / Necklace","3","16600","2048x2048","https://www.sreerasthusilvers.com/admin/products/r4tJujI4Huj6idwPeVhS"
"Complete","","Elite Rose Gold Silver Choker Set with Mint CZ Accents","Jewellery / Womens / Necklace","3","11300","2048x2048","https://www.sreerasthusilvers.com/admin/products/1KANAskVy4S7V71jk7hB"
"Complete","","Elite Rose Gold Silver Honeycomb Teardrop Pendant Set","Jewellery / Womens / Necklace","3","16000","2048x2048","https://www.sreerasthusilvers.com/admin/products/ucm9FesWttTxwP54qn01"
"Complete","","Emerald Elegance Tennis Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Necklace","3","17300","2048x2048","https://www.sreerasthusilvers.com/admin/products/dkjGgv3RruDlV7FZj8o5"
"Complete","Same name as another product - check they are two different pieces","Enamelled Butterfly Dreams 925 Pure Silver Necklace & Earrings Set","Jewellery / Womens / Necklace","4","18700","2048x2048","https://www.sreerasthusilvers.com/admin/products/1mYx0aTPqm5IsjbZqe0S"
"Complete","Same name as another product - check they are two different pieces","Enamelled Butterfly Dreams 925 Pure Silver Necklace & Earrings Set","Jewellery / Womens / Necklace","3","18400","2048x2048","https://www.sreerasthusilvers.com/admin/products/3bbYANoEVRf5iLJkAb3c"
"Complete","Same name as another product - check they are two different pieces","Enchanted Garden Multi-Color Rose & CZ Silver Necklace Set","Jewellery / Womens / Necklace","3","10900","2048x2048","https://www.sreerasthusilvers.com/admin/products/gP2X7tntPb0KlEgJoS6p"
"Complete","Same name as another product - check they are two different pieces","Enchanted Garden Multi-Color Rose & CZ Silver Necklace Set","Jewellery / Womens / Necklace","3","16500","2048x2048","https://www.sreerasthusilvers.com/admin/products/ssYmzQoAfGqOUVE3JGS1"
"Complete","","Gold-Polished Silver Grand Antique Nakshi Lakshmi Temple Necklace with Ruby Beads","Jewellery / Womens / Necklace","3","26800","2048x2048","https://www.sreerasthusilvers.com/admin/products/MZS2I1MB8I3l5Td4Mn0i"
"Complete","","Gold-Polished Silver Shimmering CZ Diamond & Emerald Scalloped necklace","Jewellery / Womens / Necklace","3","25600","2048x2048","https://www.sreerasthusilvers.com/admin/products/DacsRqWyxoYnqqQhta7x"
"Complete","","Infinity Pearl Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Necklace","3","9900","2048x2048","https://www.sreerasthusilvers.com/admin/products/cASFGNfWZBsRxymgAleS"
"Complete","Same name as another product - check they are two different pieces","Radiant Floral Pendant Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Necklace","3","13900","2048x2048","https://www.sreerasthusilvers.com/admin/products/InFRQZR0DaNXqaOV9W9p"
"Complete","","Royal Antique Silver Gold Polish Kemp Studded Bud Motif Necklace","Jewellery / Womens / Necklace","3","8650","2048x2048","https://www.sreerasthusilvers.com/admin/products/O0170E5X1rYO4rvnmFEx"
"Complete","","Royal Blossom Designer Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Jewellery / Womens / Necklace","4","11000","2048x2048","https://www.sreerasthusilvers.com/admin/products/0sf9v1k0wCcC9hSgklgp"
"Complete","","Royal Emerald & CZ Peacock Silver Haram with Hanging Jhumka Pendant","Jewellery / Womens / Necklace","3","41650","2048x2048","https://www.sreerasthusilvers.com/admin/products/N9krGgZllQrXR74bXLyK"
"Complete","","Royal Gold Polish Silver Dainty Ruby Center Floral Scallop Diamond Style Long Necklace","Jewellery / Womens / Necklace","3","16150","2048x2048","https://www.sreerasthusilvers.com/admin/products/W0zwz9ksFdxildSpXKT4"
"Complete","","Royal Navaratna Inspired Multi-Gem Silver Choker with Pearl Clusters","Jewellery / Womens / Necklace","3","18350","2048x2048","https://www.sreerasthusilvers.com/admin/products/UgpGxiJiugwEqnO8FNn0"
"Complete","","Antique Oxidized Sterling Silver Bal Krishna Flute & Makhan Matki Pendant","Jewellery / Womens / PENDENT","5","6300","2048x2048","https://www.sreerasthusilvers.com/admin/products/9uqnayeAiWLJXhI8p7dq"
"Complete","","Antique Oxidized Sterling Silver Ganesha Peepal Leaf Medallion Pendant","Jewellery / Womens / PENDENT","3","10000","2048x2048","https://www.sreerasthusilvers.com/admin/products/XunySPPgxPcGMJcIGKpR"
"Complete","","Antique Oxidized Sterling Silver Lord Ganesha Lotus Pendant","Jewellery / Womens / PENDENT","3","4850","2048x2048","https://www.sreerasthusilvers.com/admin/products/1L1pkMjc9LS66Z3Qki9M"
"Complete","","Antique Oxidized Sterling Silver Lord Murugan with Vel & Peacock Pendant","Jewellery / Womens / PENDENT","4","4800","2048x2048","https://www.sreerasthusilvers.com/admin/products/gEYIXcAJVApckNa3n0rf"
"Complete","","Antique Silver Mahadev Statement Pendant with Crescent Moon & Nagas","Jewellery / Womens / PENDENT","4","7600","2048x2048","https://www.sreerasthusilvers.com/admin/products/XG5zkl2Jl6jfMh5zoRoM"
"Complete","","Classic Elephant Motif Nakshi Bar silver gold polish Pendant with Coral Cabochons & CZ","Jewellery / Womens / PENDENT","4","3500","2048x2048","https://www.sreerasthusilvers.com/admin/products/5Rufm7waxhzOei8kF2eW"
"Complete","","Classic silver Nakshi Lakshmi Bar gold polish Pendant with Twin Ruby Kemp Motifs","Jewellery / Womens / PENDENT","3","6000","2048x2048","https://www.sreerasthusilvers.com/admin/products/9y22LBgi0bxDGAn5ijzn"
"Complete","","Divine Ganesha Carved Nakshi Silver Pendant with Shimmering White CZ Halo","Jewellery / Womens / PENDENT","3","5300","2048x2048","https://www.sreerasthusilvers.com/admin/products/zsDsv0wv0HNAlvzBRj14"
"Complete","","Grand Divine Gaja Lakshmi Antique Silver Pendant with Peacock Feather Art & Faceted Emerald Drops","Jewellery / Womens / PENDENT","4","17500","2048x2048","https://www.sreerasthusilvers.com/admin/products/EVihSV2B3LsUuzZbKWNq"
"Complete","","Grand Divine Krishna Flute Nakshi Silver gold polish Pendant with CZ Diamonds","Jewellery / Womens / PENDENT","4","12000","2048x2048","https://www.sreerasthusilvers.com/admin/products/8Q3leWFUGqpNbVPLDgr3"
"Complete","","Grand Divine Lakshmi Nakshi Silver gold polish Pendant with Tumbled Ruby Drops","Jewellery / Womens / PENDENT","4","9900","2048x2048","https://www.sreerasthusilvers.com/admin/products/pNiYdlr0RFAaXUOUebps"
"Complete","","Grand Divine Lakshmi Prabhavali Motif Silver gold polish  Pendant with Kemp Beads","Jewellery / Womens / PENDENT","3","21000","2048x2048","https://www.sreerasthusilvers.com/admin/products/CkuNecnvC4Vr8uYxM1ac"
"Complete","","Grand Divine Ram Parivar Carved Silver gold polish Pendant with Pearl Trim","Jewellery / Womens / PENDENT","3","12200","2048x2048","https://www.sreerasthusilvers.com/admin/products/EiQ1T6Xb8rVCZG3wOj0w"
"Complete","","Majestic CZ & Polki Encrusted Ram Parivar Temple Pendant with Emerald Accent","Jewellery / Womens / PENDENT","3","16800","2048x2048","https://www.sreerasthusilvers.com/admin/products/IOzgZ4kmTCVrb9JrRvcY"
"Complete","","Majestic Diamond-Cut CZ Curved silver gold polish Pendant with Ruby Clusters","Jewellery / Womens / PENDENT","3","6300","2048x2048","https://www.sreerasthusilvers.com/admin/products/zAQOlA4EL5IT6SCl3C4q"
"Complete","","Majestic Diamond-Cut CZ Encrusted Mayur Motif Pendant with Emerald Drops","Jewellery / Womens / PENDENT","3","11700","2048x2048","https://www.sreerasthusilvers.com/admin/products/ZEDKhkvdIRxkvRuA9yCm"
"Complete","","Majestic Polki & CZ Encrusted Balaji Pendant with tumbled ruby drops","Jewellery / Womens / PENDENT","3","12800","2048x2048","https://www.sreerasthusilvers.com/admin/products/MJp9fQP8vWLbwVA62BrR"
"Complete","","Majestic Polki & CZ Encrusted Vinayaka Motif Pendant with Peacock Borders","Jewellery / Womens / PENDENT","3","11100","2048x2048","https://www.sreerasthusilvers.com/admin/products/18Xzi0TAAmnaQ5ZZBptO"
"Complete","","Majestic Twin Peacock Venugopala Krishna CZ Halo Pendant with pearls","Jewellery / Womens / PENDENT","5","12200","2048x2048","https://www.sreerasthusilvers.com/admin/products/Yv90kAZpEukxg4HBAI3A"
"Complete","","Royal Antique Silver Gold Polish Lakshmi Lotus Statement Pendant with Pearl Drops","Jewellery / Womens / PENDENT","4","13900","2048x2048","https://www.sreerasthusilvers.com/admin/products/N9rMGmAIPW7X2EZ1BVx9"
"Complete","","Royal Antique Silver Gold Polish Temple Gopuram Lakshmi Pendant with Coral & Pearls","Jewellery / Womens / PENDENT","4","18400","2048x2048","https://www.sreerasthusilvers.com/admin/products/edNBBpPoPr5iKDH59gq6"
"Complete","","Royal Silver Gold Polish Antique Lakshmi Temple Pendant with Peacock Feather Art & Tumbled Ruby Drops","Jewellery / Womens / PENDENT","4","20000","2048x2048","https://www.sreerasthusilvers.com/admin/products/4FOdJjAcYbWoEhtz7sLT"
"Complete","","Royal Silver Gold Polish Carved Iced-Blue Gem & CZ Lattice Pendant","Jewellery / Womens / PENDENT","4","14300","2048x2048","https://www.sreerasthusilvers.com/admin/products/vkS7UFYE291Tv84zWMIb"
"Complete","","Royal Silver Gold Polish Goddess Lakshmi Circular Temple Pendant with Shimmering White CZ Halo","Jewellery / Womens / PENDENT","3","5700","2048x2048","https://www.sreerasthusilvers.com/admin/products/oTNLFR6Ny7DasYZnKM5O"
"Complete","","Royal Silver Gold Polish Ram Parivar Kasu Choker Pendant with Rubies & CZ","Jewellery / Womens / PENDENT","4","8899.98","2048x2048","https://www.sreerasthusilvers.com/admin/products/bDQGfIs4nZiZiZLg6qsX"
"Complete","","Royal Silver Gold Polish Sri Ram Darbar Temple Pendant with Pearls & CZ","Jewellery / Womens / PENDENT","4","32000","2048x2048","https://www.sreerasthusilvers.com/admin/products/Nb8RAnHpX0ejHFwthfqF"
"Complete","","Royal Silver Gold Polish Standing Lord Venkateshwara Temple Pendant with CZ Diamonds & Rubies","Jewellery / Womens / PENDENT","4","34600","2048x2048","https://www.sreerasthusilvers.com/admin/products/NGK7FmeFmpubpNWTNo3l"
"Complete","","Royal Silver Gold Polish Twin Peacock Polki Temple Pendant with Ruby Drops","Jewellery / Womens / PENDENT","3","9600","2048x2048","https://www.sreerasthusilvers.com/admin/products/N1F67mVgMtKcehFB8A5N"
"Complete","","Royal Silver Gold Polish Venugopala Krishna with Cow Temple Pendant with Ruby Drops","Jewellery / Womens / PENDENT","4","20200","2048x2048","https://www.sreerasthusilvers.com/admin/products/qliMRocYDeMQcdRs5smy"
"Complete","","Silver Gold Polish Krishna Flute & Peacock Feather Pendant","Jewellery / Womens / PENDENT","3","3600","2048x2048","https://www.sreerasthusilvers.com/admin/products/IFEk4v5RRmqrTfUCG9Fx"
